!    time (d)     u          v      prev (=I0/S0)
    1.3300    1.496729    0.002088    0.001392
    1.3320    1.496726    0.002089    0.001393
    1.3340    1.496723    0.002091    0.001394
    1.3360    1.496720    0.002092    0.001394
    1.3380    1.496717    0.002093    0.001395
    1.3400    1.496713    0.002094    0.001396
    1.3420    1.496710    0.002095    0.001396
    1.3440    1.496707    0.002096    0.001397
    1.3460    1.496704    0.002097    0.001398
    1.3480    1.496701    0.002098    0.001399
    1.3500    1.496698    0.002099    0.001399
    1.3520    1.496695    0.002100    0.001400
    1.3540    1.496691    0.002101    0.001401
    1.3560    1.496688    0.002102    0.001401
    1.3580    1.496685    0.002103    0.001402
    1.3600    1.496682    0.002104    0.001403
    1.3620    1.496679    0.002105    0.001403
    1.3640    1.496676    0.002106    0.001404
    1.3660    1.496673    0.002107    0.001405
    1.3680    1.496669    0.002108    0.001405
    1.3700    1.496666    0.002109    0.001406
    1.3720    1.496663    0.002110    0.001407
    1.3740    1.496660    0.002111    0.001408
    1.3760    1.496657    0.002112    0.001408
    1.3780    1.496654    0.002113    0.001409
    1.3800    1.496650    0.002115    0.001410
    1.3820    1.496647    0.002116    0.001410
    1.3840    1.496644    0.002117    0.001411
    1.3860    1.496641    0.002118    0.001412
    1.3880    1.496638    0.002119    0.001412
    1.3900    1.496635    0.002120    0.001413
    1.3920    1.496631    0.002121    0.001414
    1.3940    1.496628    0.002122    0.001415
    1.3960    1.496625    0.002123    0.001415
    1.3980    1.496622    0.002124    0.001416
    1.4000    1.496619    0.002125    0.001417
    1.4020    1.496616    0.002126    0.001417
    1.4040    1.496612    0.002127    0.001418
    1.4060    1.496609    0.002128    0.001419
    1.4080    1.496606    0.002129    0.001420
    1.4100    1.496603    0.002130    0.001420
    1.4120    1.496600    0.002131    0.001421
    1.4140    1.496596    0.002132    0.001422
    1.4160    1.496593    0.002134    0.001422
    1.4180    1.496590    0.002135    0.001423
    1.4200    1.496587    0.002136    0.001424
    1.4220    1.496584    0.002137    0.001424
    1.4240    1.496580    0.002138    0.001425
    1.4260    1.496577    0.002139    0.001426
    1.4280    1.496574    0.002140    0.001427
    1.4300    1.496571    0.002141    0.001427
    1.4320    1.496568    0.002142    0.001428
    1.4340    1.496564    0.002143    0.001429
    1.4360    1.496561    0.002144    0.001429
    1.4380    1.496558    0.002145    0.001430
    1.4400    1.496555    0.002146    0.001431
    1.4420    1.496552    0.002147    0.001432
    1.4440    1.496548    0.002148    0.001432
    1.4460    1.496545    0.002149    0.001433
    1.4480    1.496542    0.002151    0.001434
    1.4500    1.496539    0.002152    0.001434
    1.4520    1.496535    0.002153    0.001435
    1.4540    1.496532    0.002154    0.001436
    1.4560    1.496529    0.002155    0.001437
    1.4580    1.496526    0.002156    0.001437
    1.4600    1.496523    0.002157    0.001438
    1.4620    1.496519    0.002158    0.001439
    1.4640    1.496516    0.002159    0.001439
    1.4660    1.496513    0.002160    0.001440
    1.4680    1.496510    0.002161    0.001441
    1.4700    1.496506    0.002162    0.001442
    1.4720    1.496503    0.002163    0.001442
    1.4740    1.496500    0.002164    0.001443
    1.4760    1.496497    0.002166    0.001444
    1.4780    1.496493    0.002167    0.001444
    1.4800    1.496490    0.002168    0.001445
    1.4820    1.496487    0.002169    0.001446
    1.4840    1.496484    0.002170    0.001447
    1.4860    1.496481    0.002171    0.001447
    1.4880    1.496477    0.002172    0.001448
    1.4900    1.496474    0.002173    0.001449
    1.4920    1.496471    0.002174    0.001449
    1.4940    1.496467    0.002175    0.001450
    1.4960    1.496464    0.002176    0.001451
    1.4980    1.496461    0.002177    0.001452
    1.5000    1.496458    0.002178    0.001452
    1.5020    1.496454    0.002180    0.001453
    1.5040    1.496451    0.002181    0.001454
    1.5060    1.496448    0.002182    0.001454
    1.5080    1.496445    0.002183    0.001455
    1.5100    1.496441    0.002184    0.001456
    1.5120    1.496438    0.002185    0.001457
    1.5140    1.496435    0.002186    0.001457
    1.5160    1.496432    0.002187    0.001458
    1.5180    1.496428    0.002188    0.001459
    1.5200    1.496425    0.002189    0.001460
    1.5220    1.496422    0.002190    0.001460
    1.5240    1.496418    0.002191    0.001461
    1.5260    1.496415    0.002193    0.001462
    1.5280    1.496412    0.002194    0.001462
    1.5300    1.496409    0.002195    0.001463
    1.5320    1.496405    0.002196    0.001464
    1.5340    1.496402    0.002197    0.001465
    1.5360    1.496399    0.002198    0.001465
    1.5380    1.496395    0.002199    0.001466
    1.5400    1.496392    0.002200    0.001467
    1.5420    1.496389    0.002201    0.001468
    1.5440    1.496386    0.002202    0.001468
    1.5460    1.496382    0.002203    0.001469
    1.5480    1.496379    0.002205    0.001470
    1.5500    1.496376    0.002206    0.001470
    1.5520    1.496372    0.002207    0.001471
    1.5540    1.496369    0.002208    0.001472
    1.5560    1.496366    0.002209    0.001473
    1.5580    1.496363    0.002210    0.001473
    1.5600    1.496359    0.002211    0.001474
    1.5620    1.496356    0.002212    0.001475
    1.5640    1.496353    0.002213    0.001476
    1.5660    1.496349    0.002214    0.001476
    1.5680    1.496346    0.002216    0.001477
    1.5700    1.496343    0.002217    0.001478
    1.5720    1.496339    0.002218    0.001478
    1.5740    1.496336    0.002219    0.001479
    1.5760    1.496333    0.002220    0.001480
    1.5780    1.496329    0.002221    0.001481
    1.5800    1.496326    0.002222    0.001481
    1.5820    1.496323    0.002223    0.001482
    1.5840    1.496319    0.002224    0.001483
    1.5860    1.496316    0.002225    0.001484
    1.5880    1.496313    0.002227    0.001484
    1.5900    1.496309    0.002228    0.001485
    1.5920    1.496306    0.002229    0.001486
    1.5940    1.496303    0.002230    0.001487
    1.5960    1.496299    0.002231    0.001487
    1.5980    1.496296    0.002232    0.001488
    1.6000    1.496293    0.002233    0.001489
    1.6020    1.496289    0.002234    0.001490
    1.6040    1.496286    0.002235    0.001490
    1.6060    1.496283    0.002237    0.001491
    1.6080    1.496279    0.002238    0.001492
    1.6100    1.496276    0.002239    0.001493
    1.6120    1.496273    0.002240    0.001493
    1.6140    1.496269    0.002241    0.001494
    1.6160    1.496266    0.002242    0.001495
    1.6180    1.496263    0.002243    0.001495
    1.6200    1.496259    0.002244    0.001496
    1.6220    1.496256    0.002245    0.001497
    1.6240    1.496252    0.002247    0.001498
    1.6260    1.496249    0.002248    0.001498
    1.6280    1.496246    0.002249    0.001499
    1.6300    1.496242    0.002250    0.001500
    1.6320    1.496239    0.002251    0.001501
    1.6340    1.496236    0.002252    0.001501
    1.6360    1.496232    0.002253    0.001502
    1.6380    1.496229    0.002254    0.001503
    1.6400    1.496226    0.002255    0.001504
    1.6420    1.496222    0.002257    0.001504
    1.6440    1.496219    0.002258    0.001505
    1.6460    1.496215    0.002259    0.001506
    1.6480    1.496212    0.002260    0.001507
    1.6500    1.496209    0.002261    0.001507
    1.6520    1.496205    0.002262    0.001508
    1.6540    1.496202    0.002263    0.001509
    1.6560    1.496198    0.002264    0.001510
    1.6580    1.496195    0.002266    0.001510
    1.6600    1.496192    0.002267    0.001511
    1.6620    1.496188    0.002268    0.001512
    1.6640    1.496185    0.002269    0.001513
    1.6660    1.496182    0.002270    0.001513
    1.6680    1.496178    0.002271    0.001514
    1.6700    1.496175    0.002272    0.001515
    1.6720    1.496171    0.002273    0.001516
    1.6740    1.496168    0.002275    0.001516
    1.6760    1.496165    0.002276    0.001517
    1.6780    1.496161    0.002277    0.001518
    1.6800    1.496158    0.002278    0.001519
    1.6820    1.496154    0.002279    0.001519
    1.6840    1.496151    0.002280    0.001520
    1.6860    1.496147    0.002281    0.001521
    1.6880    1.496144    0.002283    0.001522
    1.6900    1.496141    0.002284    0.001522
    1.6920    1.496137    0.002285    0.001523
    1.6940    1.496134    0.002286    0.001524
    1.6960    1.496130    0.002287    0.001525
    1.6980    1.496127    0.002288    0.001525
    1.7000    1.496124    0.002289    0.001526
    1.7020    1.496120    0.002290    0.001527
    1.7040    1.496117    0.002292    0.001528
    1.7060    1.496113    0.002293    0.001528
    1.7080    1.496110    0.002294    0.001529
    1.7100    1.496106    0.002295    0.001530
    1.7120    1.496103    0.002296    0.001531
    1.7140    1.496100    0.002297    0.001532
    1.7160    1.496096    0.002298    0.001532
    1.7180    1.496093    0.002300    0.001533
    1.7200    1.496089    0.002301    0.001534
    1.7220    1.496086    0.002302    0.001535
    1.7240    1.496082    0.002303    0.001535
    1.7260    1.496079    0.002304    0.001536
    1.7280    1.496075    0.002305    0.001537
    1.7300    1.496072    0.002306    0.001538
    1.7320    1.496069    0.002308    0.001538
    1.7340    1.496065    0.002309    0.001539
    1.7360    1.496062    0.002310    0.001540
    1.7380    1.496058    0.002311    0.001541
    1.7400    1.496055    0.002312    0.001541
    1.7420    1.496051    0.002313    0.001542
    1.7440    1.496048    0.002314    0.001543
    1.7460    1.496044    0.002316    0.001544
    1.7480    1.496041    0.002317    0.001544
    1.7500    1.496037    0.002318    0.001545
    1.7520    1.496034    0.002319    0.001546
    1.7540    1.496030    0.002320    0.001547
    1.7560    1.496027    0.002321    0.001548
    1.7580    1.496023    0.002322    0.001548
    1.7600    1.496020    0.002324    0.001549
    1.7620    1.496017    0.002325    0.001550
    1.7640    1.496013    0.002326    0.001551
    1.7660    1.496010    0.002327    0.001551
    1.7680    1.496006    0.002328    0.001552
    1.7700    1.496003    0.002329    0.001553
    1.7720    1.495999    0.002331    0.001554
    1.7740    1.495996    0.002332    0.001554
    1.7760    1.495992    0.002333    0.001555
    1.7780    1.495989    0.002334    0.001556
    1.7800    1.495985    0.002335    0.001557
    1.7820    1.495982    0.002336    0.001558
    1.7840    1.495978    0.002338    0.001558
    1.7860    1.495975    0.002339    0.001559
    1.7880    1.495971    0.002340    0.001560
    1.7900    1.495968    0.002341    0.001561
    1.7920    1.495964    0.002342    0.001561
    1.7940    1.495961    0.002343    0.001562
    1.7960    1.495957    0.002344    0.001563
    1.7980    1.495954    0.002346    0.001564
    1.8000    1.495950    0.002347    0.001565
    1.8020    1.495947    0.002348    0.001565
    1.8040    1.495943    0.002349    0.001566
    1.8060    1.495940    0.002350    0.001567
    1.8080    1.495936    0.002351    0.001568
    1.8100    1.495933    0.002353    0.001568
    1.8120    1.495929    0.002354    0.001569
    1.8140    1.495926    0.002355    0.001570
    1.8160    1.495922    0.002356    0.001571
    1.8180    1.495918    0.002357    0.001572
    1.8200    1.495915    0.002358    0.001572
    1.8220    1.495911    0.002360    0.001573
    1.8240    1.495908    0.002361    0.001574
    1.8260    1.495904    0.002362    0.001575
    1.8280    1.495901    0.002363    0.001575
    1.8300    1.495897    0.002364    0.001576
    1.8320    1.495894    0.002365    0.001577
    1.8340    1.495890    0.002367    0.001578
    1.8360    1.495887    0.002368    0.001579
    1.8380    1.495883    0.002369    0.001579
    1.8400    1.495880    0.002370    0.001580
    1.8420    1.495876    0.002371    0.001581
    1.8440    1.495872    0.002373    0.001582
    1.8460    1.495869    0.002374    0.001582
    1.8480    1.495865    0.002375    0.001583
    1.8500    1.495862    0.002376    0.001584
    1.8520    1.495858    0.002377    0.001585
    1.8540    1.495855    0.002378    0.001586
    1.8560    1.495851    0.002380    0.001586
    1.8580    1.495848    0.002381    0.001587
    1.8600    1.495844    0.002382    0.001588
    1.8620    1.495840    0.002383    0.001589
    1.8640    1.495837    0.002384    0.001590
    1.8660    1.495833    0.002386    0.001590
    1.8680    1.495830    0.002387    0.001591
    1.8700    1.495826    0.002388    0.001592
    1.8720    1.495823    0.002389    0.001593
    1.8740    1.495819    0.002390    0.001594
    1.8760    1.495815    0.002391    0.001594
    1.8780    1.495812    0.002393    0.001595
    1.8800    1.495808    0.002394    0.001596
    1.8820    1.495805    0.002395    0.001597
    1.8840    1.495801    0.002396    0.001597
    1.8860    1.495798    0.002397    0.001598
    1.8880    1.495794    0.002399    0.001599
    1.8900    1.495790    0.002400    0.001600
    1.8920    1.495787    0.002401    0.001601
    1.8940    1.495783    0.002402    0.001601
    1.8960    1.495780    0.002403    0.001602
    1.8980    1.495776    0.002405    0.001603
    1.9000    1.495772    0.002406    0.001604
    1.9020    1.495769    0.002407    0.001605
    1.9040    1.495765    0.002408    0.001605
    1.9060    1.495762    0.002409    0.001606
    1.9080    1.495758    0.002410    0.001607
    1.9100    1.495754    0.002412    0.001608
    1.9120    1.495751    0.002413    0.001609
    1.9140    1.495747    0.002414    0.001609
