!    time (d)     u          v      prev (=I0/S0)
   26.7500    0.002093    1.527366    0.152737
   26.7600    0.002090    1.525843    0.152584
   26.7700    0.002087    1.524321    0.152432
   26.7800    0.002084    1.522801    0.152280
   26.7900    0.002081    1.521282    0.152128
   26.8000    0.002078    1.519764    0.151976
   26.8100    0.002074    1.518248    0.151825
   26.8200    0.002071    1.516734    0.151673
   26.8300    0.002068    1.515221    0.151522
   26.8400    0.002065    1.513710    0.151371
   26.8500    0.002062    1.512200    0.151220
   26.8600    0.002059    1.510692    0.151069
   26.8700    0.002056    1.509185    0.150918
   26.8800    0.002053    1.507680    0.150768
   26.8900    0.002049    1.506176    0.150618
   26.9000    0.002046    1.504673    0.150467
   26.9100    0.002043    1.503173    0.150317
   26.9200    0.002040    1.501673    0.150167
   26.9300    0.002037    1.500175    0.150018
   26.9400    0.002034    1.498679    0.149868
   26.9500    0.002031    1.497184    0.149718
   26.9600    0.002028    1.495691    0.149569
   26.9700    0.002025    1.494199    0.149420
   26.9800    0.002022    1.492708    0.149271
   26.9900    0.002019    1.491219    0.149122
   27.0000    0.002016    1.489732    0.148973
   27.0100    0.002013    1.488246    0.148825
   27.0200    0.002010    1.486761    0.148676
   27.0300    0.002007    1.485278    0.148528
   27.0400    0.002004    1.483797    0.148380
   27.0500    0.002001    1.482317    0.148232
   27.0600    0.001998    1.480838    0.148084
   27.0700    0.001995    1.479361    0.147936
   27.0800    0.001992    1.477885    0.147789
   27.0900    0.001989    1.476411    0.147641
   27.1000    0.001986    1.474938    0.147494
   27.1100    0.001983    1.473467    0.147347
   27.1200    0.001980    1.471997    0.147200
   27.1300    0.001978    1.470529    0.147053
   27.1400    0.001975    1.469062    0.146906
   27.1500    0.001972    1.467597    0.146760
   27.1600    0.001969    1.466133    0.146613
   27.1700    0.001966    1.464670    0.146467
   27.1800    0.001963    1.463209    0.146321
   27.1900    0.001960    1.461749    0.146175
   27.2000    0.001957    1.460291    0.146029
   27.2100    0.001954    1.458835    0.145883
   27.2200    0.001952    1.457379    0.145738
   27.2300    0.001949    1.455926    0.145593
   27.2400    0.001946    1.454473    0.145447
   27.2500    0.001943    1.453022    0.145302
   27.2600    0.001940    1.451573    0.145157
   27.2700    0.001938    1.450125    0.145012
   27.2800    0.001935    1.448678    0.144868
   27.2900    0.001932    1.447233    0.144723
   27.3000    0.001929    1.445789    0.144579
   27.3100    0.001926    1.444347    0.144435
   27.3200    0.001924    1.442906    0.144291
   27.3300    0.001921    1.441467    0.144147
   27.3400    0.001918    1.440029    0.144003
   27.3500    0.001915    1.438592    0.143859
   27.3600    0.001912    1.437157    0.143716
   27.3700    0.001910    1.435723    0.143572
   27.3800    0.001907    1.434291    0.143429
   27.3900    0.001904    1.432860    0.143286
   27.4000    0.001902    1.431431    0.143143
   27.4100    0.001899    1.430003    0.143000
   27.4200    0.001896    1.428576    0.142858
   27.4300    0.001893    1.427151    0.142715
   27.4400    0.001891    1.425727    0.142573
   27.4500    0.001888    1.424305    0.142431
   27.4600    0.001885    1.422884    0.142288
   27.4700    0.001883    1.421465    0.142146
   27.4800    0.001880    1.420047    0.142005
   27.4900    0.001877    1.418630    0.141863
   27.5000    0.001875    1.417215    0.141721
   27.5100    0.001872    1.415801    0.141580
   27.5200    0.001869    1.414388    0.141439
   27.5300    0.001867    1.412977    0.141298
   27.5400    0.001864    1.411568    0.141157
   27.5500    0.001861    1.410159    0.141016
   27.5600    0.001859    1.408753    0.140875
   27.5700    0.001856    1.407347    0.140735
   27.5800    0.001854    1.405943    0.140594
   27.5900    0.001851    1.404540    0.140454
   27.6000    0.001848    1.403139    0.140314
   27.6100    0.001846    1.401739    0.140174
   27.6200    0.001843    1.400341    0.140034
   27.6300    0.001841    1.398944    0.139894
   27.6400    0.001838    1.397548    0.139755
   27.6500    0.001836    1.396154    0.139615
   27.6600    0.001833    1.394761    0.139476
   27.6700    0.001830    1.393369    0.139337
   27.6800    0.001828    1.391979    0.139198
   27.6900    0.001825    1.390591    0.139059
   27.7000    0.001823    1.389203    0.138920
   27.7100    0.001820    1.387817    0.138782
   27.7200    0.001818    1.386433    0.138643
   27.7300    0.001815    1.385049    0.138505
   27.7400    0.001813    1.383668    0.138367
   27.7500    0.001810    1.382287    0.138229
   27.7600    0.001808    1.380908    0.138091
   27.7700    0.001805    1.379530    0.137953
   27.7800    0.001803    1.378154    0.137815
   27.7900    0.001800    1.376779    0.137678
   27.8000    0.001798    1.375405    0.137541
   27.8100    0.001795    1.374033    0.137403
   27.8200    0.001793    1.372662    0.137266
   27.8300    0.001790    1.371293    0.137129
   27.8400    0.001788    1.369925    0.136992
   27.8500    0.001785    1.368558    0.136856
   27.8600    0.001783    1.367192    0.136719
   27.8700    0.001781    1.365828    0.136583
   27.8800    0.001778    1.364466    0.136447
   27.8900    0.001776    1.363104    0.136310
   27.9000    0.001773    1.361744    0.136174
   27.9100    0.001771    1.360385    0.136039
   27.9200    0.001769    1.359028    0.135903
   27.9300    0.001766    1.357672    0.135767
   27.9400    0.001764    1.356318    0.135632
   27.9500    0.001761    1.354964    0.135496
   27.9600    0.001759    1.353612    0.135361
   27.9700    0.001757    1.352262    0.135226
   27.9800    0.001754    1.350913    0.135091
   27.9900    0.001752    1.349565    0.134956
   28.0000    0.001749    1.348218    0.134822
   28.0100    0.001747    1.346873    0.134687
   28.0200    0.001745    1.345529    0.134553
   28.0300    0.001742    1.344187    0.134419
   28.0400    0.001740    1.342846    0.134285
   28.0500    0.001738    1.341506    0.134151
   28.0600    0.001735    1.340167    0.134017
   28.0700    0.001733    1.338830    0.133883
   28.0800    0.001731    1.337494    0.133749
   28.0900    0.001728    1.336160    0.133616
   28.1000    0.001726    1.334827    0.133483
   28.1100    0.001724    1.333495    0.133349
   28.1200    0.001722    1.332164    0.133216
   28.1300    0.001719    1.330835    0.133083
   28.1400    0.001717    1.329507    0.132951
   28.1500    0.001715    1.328180    0.132818
   28.1600    0.001712    1.326855    0.132686
   28.1700    0.001710    1.325531    0.132553
   28.1800    0.001708    1.324209    0.132421
   28.1900    0.001706    1.322887    0.132289
   28.2000    0.001703    1.321567    0.132157
   28.2100    0.001701    1.320249    0.132025
   28.2200    0.001699    1.318931    0.131893
   28.2300    0.001697    1.317615    0.131762
   28.2400    0.001694    1.316301    0.131630
   28.2500    0.001692    1.314987    0.131499
   28.2600    0.001690    1.313675    0.131368
   28.2700    0.001688    1.312364    0.131236
   28.2800    0.001686    1.311055    0.131105
   28.2900    0.001683    1.309747    0.130975
   28.3000    0.001681    1.308440    0.130844
   28.3100    0.001679    1.307134    0.130713
   28.3200    0.001677    1.305830    0.130583
   28.3300    0.001675    1.304527    0.130453
   28.3400    0.001672    1.303225    0.130323
   28.3500    0.001670    1.301925    0.130192
   28.3600    0.001668    1.300626    0.130063
   28.3700    0.001666    1.299328    0.129933
   28.3800    0.001664    1.298031    0.129803
   28.3900    0.001662    1.296736    0.129674
   28.4000    0.001659    1.295442    0.129544
   28.4100    0.001657    1.294150    0.129415
   28.4200    0.001655    1.292858    0.129286
   28.4300    0.001653    1.291568    0.129157
   28.4400    0.001651    1.290279    0.129028
   28.4500    0.001649    1.288992    0.128899
   28.4600    0.001647    1.287706    0.128771
   28.4700    0.001644    1.286421    0.128642
   28.4800    0.001642    1.285137    0.128514
   28.4900    0.001640    1.283855    0.128385
   28.5000    0.001638    1.282573    0.128257
   28.5100    0.001636    1.281294    0.128129
   28.5200    0.001634    1.280015    0.128002
   28.5300    0.001632    1.278738    0.127874
   28.5400    0.001630    1.277462    0.127746
   28.5500    0.001628    1.276187    0.127619
   28.5600    0.001626    1.274914    0.127491
   28.5700    0.001624    1.273641    0.127364
   28.5800    0.001621    1.272370    0.127237
   28.5900    0.001619    1.271101    0.127110
   28.6000    0.001617    1.269832    0.126983
   28.6100    0.001615    1.268565    0.126857
   28.6200    0.001613    1.267299    0.126730
   28.6300    0.001611    1.266035    0.126603
   28.6400    0.001609    1.264771    0.126477
   28.6500    0.001607    1.263509    0.126351
   28.6600    0.001605    1.262248    0.126225
   28.6700    0.001603    1.260989    0.126099
   28.6800    0.001601    1.259730    0.125973
   28.6900    0.001599    1.258473    0.125847
   28.7000    0.001597    1.257217    0.125722
   28.7100    0.001595    1.255963    0.125596
   28.7200    0.001593    1.254710    0.125471
   28.7300    0.001591    1.253457    0.125346
   28.7400    0.001589    1.252207    0.125221
   28.7500    0.001587    1.250957    0.125096
   28.7600    0.001585    1.249709    0.124971
   28.7700    0.001583    1.248462    0.124846
   28.7800    0.001581    1.247216    0.124722
   28.7900    0.001579    1.245971    0.124597
   28.8000    0.001577    1.244728    0.124473
   28.8100    0.001575    1.243486    0.124349
   28.8200    0.001573    1.242245    0.124224
   28.8300    0.001571    1.241005    0.124100
   28.8400    0.001569    1.239767    0.123977
   28.8500    0.001567    1.238529    0.123853
   28.8600    0.001565    1.237293    0.123729
   28.8700    0.001564    1.236059    0.123606
   28.8800    0.001562    1.234825    0.123483
   28.8900    0.001560    1.233593    0.123359
   28.9000    0.001558    1.232362    0.123236
   28.9100    0.001556    1.231132    0.123113
   28.9200    0.001554    1.229903    0.122990
   28.9300    0.001552    1.228676    0.122868
   28.9400    0.001550    1.227450    0.122745
   28.9500    0.001548    1.226225    0.122622
   28.9600    0.001546    1.225001    0.122500
   28.9700    0.001544    1.223779    0.122378
   28.9800    0.001543    1.222557    0.122256
   28.9900    0.001541    1.221337    0.122134
   29.0000    0.001539    1.220118    0.122012
   29.0100    0.001537    1.218901    0.121890
   29.0200    0.001535    1.217684    0.121768
   29.0300    0.001533    1.216469    0.121647
   29.0400    0.001531    1.215255    0.121526
   29.0500    0.001529    1.214042    0.121404
   29.0600    0.001528    1.212831    0.121283
   29.0700    0.001526    1.211620    0.121162
   29.0800    0.001524    1.210411    0.121041
   29.0900    0.001522    1.209203    0.120920
   29.1000    0.001520    1.207997    0.120800
   29.1100    0.001518    1.206791    0.120679
   29.1200    0.001517    1.205587    0.120559
   29.1300    0.001515    1.204383    0.120438
   29.1400    0.001513    1.203182    0.120318
   29.1500    0.001511    1.201981    0.120198
   29.1600    0.001509    1.200781    0.120078
   29.1700    0.001507    1.199583    0.119958
   29.1800    0.001506    1.198386    0.119839
   29.1900    0.001504    1.197190    0.119719
   29.2000    0.001502    1.195995    0.119599
   29.2100    0.001500    1.194801    0.119480
   29.2200    0.001498    1.193609    0.119361
   29.2300    0.001497    1.192418    0.119242
   29.2400    0.001495    1.191228    0.119123
   29.2500    0.001493    1.190039    0.119004
   29.2600    0.001491    1.188851    0.118885
   29.2700    0.001490    1.187665    0.118766
   29.2800    0.001488    1.186479    0.118648
   29.2900    0.001486    1.185295    0.118530
   29.3000    0.001484    1.184112    0.118411
   29.3100    0.001483    1.182930    0.118293
   29.3200    0.001481    1.181750    0.118175
   29.3300    0.001479    1.180570    0.118057
   29.3400    0.001477    1.179392    0.117939
   29.3500    0.001476    1.178215    0.117822
   29.3600    0.001474    1.177039    0.117704
   29.3700    0.001472    1.175865    0.117586
   29.3800    0.001470    1.174691    0.117469
   29.3900    0.001469    1.173519    0.117352
   29.4000    0.001467    1.172347    0.117235
   29.4100    0.001465    1.171177    0.117118
   29.4200    0.001463    1.170008    0.117001
   29.4300    0.001462    1.168841    0.116884
   29.4400    0.001460    1.167674    0.116767
   29.4500    0.001458    1.166509    0.116651
   29.4600    0.001457    1.165345    0.116534
   29.4700    0.001455    1.164182    0.116418
   29.4800    0.001453    1.163020    0.116302
   29.4900    0.001452    1.161859    0.116186
   29.5000    0.001450    1.160699    0.116070
   29.5100    0.001448    1.159541    0.115954
   29.5200    0.001447    1.158384    0.115838
   29.5300    0.001445    1.157227    0.115723
   29.5400    0.001443    1.156072    0.115607
   29.5500    0.001442    1.154919    0.115492
   29.5600    0.001440    1.153766    0.115377
   29.5700    0.001438    1.152614    0.115261
   29.5800    0.001437    1.151464    0.115146
   29.5900    0.001435    1.150315    0.115031
   29.6000    0.001433    1.149167    0.114917
   29.6100    0.001432    1.148020    0.114802
   29.6200    0.001430    1.146874    0.114687
   29.6300    0.001428    1.145729    0.114573
   29.6400    0.001427    1.144586    0.114459
   29.6500    0.001425    1.143443    0.114344
   29.6600    0.001423    1.142302    0.114230
   29.6700    0.001422    1.141162    0.114116
